project_id,project_name,address,neighborhood,status,units_total,permit_count,valuation_total,first_date_received,last_date_issued,last_final_date,longitude,latitude,developer,permit_case_id,source_url,source_type,notes,last_updated
783 S CLARKSON ST SFD,783 S CLARKSON ST SFD,783 S CLARKSON ST SFD,Washington Park West,Under Construction,1,1,529979.0,2023-02-20,2023-08-18,,-104.97843,39.702343,LARRAZ BUILDING EXCELLENCE INC,783 S CLARKSON ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2351 S High 1/2 DUPLEX,2351 S High 1/2 DUPLEX,2351 S High 1/2 DUPLEX,University,Under Construction,1,1,363240.0,2022-11-15,2024-06-09,,-104.96544,39.673846,"DENVER CONSTRUCTION MANAGEMENT, LLC",2351 S High 1/2 DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0010706,18254 E 51ST PL,18254 E 51ST PL,Gateway - Green Valley Ranch,Under Construction,1,1,157827.0,2022-10-05,2022-12-02,,-104.775689,39.790297,OAKWOOD HOMES LLC,2022-LOG-0010706,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2432 S CLAYTON ST SFR,2432 S CLAYTON ST SFR,2432 S CLAYTON ST SFR,University Park,Under Construction,1,1,2008000.0,2021-07-12,2021-08-04,,-104.954901,39.672343,A J KIRKEGAARD CONTRACTORS INC,2432 S CLAYTON ST SFR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0002720,18792 HIGH POINT BLVD,18792 HIGH POINT BLVD,DIA,Under Construction,1,1,237797.0,2022-06-09,2022-06-14,,-104.768991,39.818002,WILLIAM LYON HOMES INC,2022-LOG-0002720,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0006807,6368 N EMPORIA ST,6368 N EMPORIA ST,Central Park,Under Construction,1,1,315795.0,2022-08-11,2022-09-01,,-104.8751,39.811928,BROOKFIELD (COLORADO) MANAGEMENT LLC,2022-LOG-0006807,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0004053,2828 CALIFORNIA 1/2,2828 CALIFORNIA 1/2,Five Points,Under Construction,1,1,149266.0,2021-06-11,2021-08-13,,-104.977015,39.75674,COLORADO URBAN BUILDERS LLC,2021-LOG-0004053,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3616 N Decatur ST SFD,3616 N Decatur ST SFD,3616 N Decatur ST SFD,Highland,Under Construction,1,1,226000.0,2024-05-31,2024-12-23,,-105.021881,39.767196,SAUL CONSTRUCTION INC,3616 N Decatur ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
235 N Madison ST 1/2 DUPLEX,235 N Madison ST 1/2 DUPLEX,235 N Madison ST 1/2 DUPLEX,Cherry Creek,Under Construction,1,1,476695.0,2022-10-03,2024-11-14,,-104.946552,39.720083,DENVER LUXURY BUILDERS LLC,235 N Madison ST 1/2 DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4620 S KIPLING CIR,4620 S KIPLING CIR,4620 S KIPLING CIR,Marston,Under Construction,1,1,295528.0,2021-12-03,2022-07-12,,-105.107884,39.63216,"MERITAGE HOMES OF COLORADO, INC.",4620 S KIPLING CIR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0010609,1650 N GAYLORD ST 2 UNIT,1650 N GAYLORD ST 2 UNIT,City Park West,Under Construction,1,1,0.0,2021-08-30,2021-09-28,,-104.960652,39.742619,ALPINE BUILDERS LLC,2021-LOG-0010609,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1830 W 34TH AVE,1830 W 34TH AVE,1830 W 34TH AVE,Highland,Under Construction,1,1,1300000.0,2022-06-15,2022-10-18,,-105.008742,39.764278,MONTARE BUILDERS LLC,1830 W 34TH AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0009821,5035 N YAMPA ST SFR,5035 N YAMPA ST SFR,Gateway - Green Valley Ranch,Under Construction,1,1,132000.0,2023-10-03,2023-10-17,,-104.77466,39.787943,OAKWOOD HOMES LLC,2023-LOG-0009821,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2024-LOG-0011319,17433 E 41st AVE,17433 E 41st AVE,Gateway - Green Valley Ranch,Under Construction,1,1,194662.0,2024-11-20,2025-02-14,,-104.785324,39.773763,PAULSCORP LLC,2024-LOG-0011319,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1034 S JOSEPHINE ST SFD,1034 S JOSEPHINE ST SFD,1034 S JOSEPHINE ST SFD,Belcaro,Under Construction,1,1,525454.0,2022-10-31,2023-04-04,,-104.957899,39.697685,LARSEN DEVELOPMENT COMPANY,1034 S JOSEPHINE ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0001376,6222 N GALENA ST,6222 N GALENA ST,Central Park,Under Construction,1,1,448000.0,2023-04-05,2023-12-08,,-104.868324,39.809374,INFINITY HOME COLLECTION AT STAPLETON LLC,2023-LOG-0001376,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1243 N NEWTON ST DUPLEX,1243 N NEWTON ST DUPLEX,1243 N NEWTON ST DUPLEX,West Colfax,Under Construction,1,1,346145.0,2022-02-22,2022-04-21,,-105.037144,39.735502,MAG BUILDERS INC,1243 N NEWTON ST DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1044 S Cook ST SFR,1044 S Cook ST SFR,1044 S Cook ST SFR,Belcaro,Under Construction,1,1,630000.0,2024-06-05,2024-12-26,,-104.947476,39.697551,BARONGER COLORADO,1044 S Cook ST SFR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1815 N WILLIAMS 1815,1815 N WILLIAMS 1815,1815 N WILLIAMS 1815,City Park West,Under Construction,1,1,250233.0,2022-05-25,2022-10-11,,-104.96635,39.74525,SWIFT BUILDERS LLC,1815 N WILLIAMS 1815,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1434 N ZENOBIA,1434 N ZENOBIA,1434 N ZENOBIA,West Colfax,Under Construction,1,1,138201.0,2018-06-21,2018-07-06,,-105.051867,39.739167,JUST BUILDERS CO LLC,1434 N ZENOBIA,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
5755 E 38TH AVE 10,5755 E 38TH AVE 10,5755 E 38TH AVE 10,Northeast Park Hill,Under Construction,1,1,193710.0,2023-02-05,2023-06-08,,-104.920453,39.769373,CROSSLAND CONSTRUCTION COMPANY INC,5755 E 38TH AVE 10,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0009806,2300 S ASH ST,2300 S ASH ST,University Hills,Under Construction,1,1,525000.0,2021-12-13,2022-01-11,,-104.938281,39.674639,MJ CONSTRUCTION & REMODELING LLC,2021-LOG-0009806,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2020-LOG-0008432,1742 N PEARL ST,1742 N PEARL ST,North Capitol Hill,Under Construction,1,1,95000.0,2021-08-04,2022-02-22,,-104.979745,39.744086,RIDGE CONSTRUCTION INC,2020-LOG-0008432,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1232 N Quitman 1/2 DUPLEX,1232 N Quitman 1/2 DUPLEX,1232 N Quitman 1/2 DUPLEX,West Colfax,Under Construction,1,1,185766.0,2023-04-26,2025-02-06,,-105.040267,39.735471,DENVER DESIGN BUILD LLC,1232 N Quitman 1/2 DUPLEX,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0008084,18223 E 51ST AVE,18223 E 51ST AVE,Gateway - Green Valley Ranch,Under Construction,1,1,128849.0,2022-10-03,2022-11-23,,-104.775874,39.789933,OAKWOOD HOMES LLC,2022-LOG-0008084,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0013506,127 N VINE ST,127 N VINE ST,Country Club,Under Construction,1,1,75125.0,2022-10-17,2022-12-13,,-104.962431,39.718872,COLORADO POOLS AND SPAS INC,2022-LOG-0013506,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3955 W 38th 301,3955 W 38th 301,3955 W 38th 301,Berkeley,Under Construction,1,1,354710.0,2024-01-21,2025-01-29,,-105.039,39.769704,REDT CONSTRUCTION LLC,3955 W 38th 301,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1165 S YORK ST,1165 S YORK ST,1165 S YORK ST,Washington Park,Under Construction,1,1,550000.0,2021-08-11,2021-10-18,,-104.960763,39.69534,DENVER BUILDERS INC,1165 S YORK ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
849 N ELM ST UNIT 4,849 N ELM ST UNIT 4,849 N ELM ST UNIT 4,Hale,Under Construction,1,1,220082.0,2023-03-16,2023-08-21,,-104.929454,39.730047,REED DESIGN BUILDERS LLC,849 N ELM ST UNIT 4,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0009625,18230 E 51ST PL,18230 E 51ST PL,Gateway - Green Valley Ranch,Under Construction,1,1,192678.0,2022-10-04,2022-11-28,,-104.775357,39.790031,OAKWOOD HOMES LLC,2022-LOG-0009625,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
6630 N CATHAY ST SFR,6630 N CATHAY ST SFR,6630 N CATHAY ST SFR,DIA,Under Construction,1,1,281717.0,2021-11-19,2022-01-07,,-104.767861,39.817147,WILLIAM LYON HOMES INC,6630 N CATHAY ST SFR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2024-LOG-0011321,17435 E 41st AVE SFR,17435 E 41st AVE SFR,Gateway - Green Valley Ranch,Under Construction,1,1,186213.0,2024-11-20,2025-02-14,,-104.785242,39.773766,PAULSCORP LLC,2024-LOG-0011321,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3436 N Quivas ST 1/2,3436 N Quivas ST 1/2,3436 N Quivas ST 1/2,Highland,Under Construction,1,1,124472.0,2023-07-21,2025-01-08,,-105.007804,39.765188,BUILD 11 LLC,3436 N Quivas ST 1/2,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1118 S RACE ST *SFR*,1118 S RACE ST *SFR*,1118 S RACE ST *SFR*,Washington Park,Under Construction,1,1,359982.0,2022-08-18,2022-09-26,,-104.963817,39.696169,MAG BUILDERS INC,1118 S RACE ST *SFR*,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1466 S GAYLORD ST,1466 S GAYLORD ST,1466 S GAYLORD ST,Washington Park,Under Construction,1,1,700000.0,2022-08-11,2023-10-25,,-104.961558,39.689949,LUX BUILDERS LLC,1466 S GAYLORD ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3955 W 38th 201,3955 W 38th 201,3955 W 38th 201,Berkeley,Under Construction,1,1,268920.0,2024-01-21,2025-01-30,,-105.039,39.769704,REDT CONSTRUCTION LLC,3955 W 38th 201,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0003438,6352 N ELMIRA WAY,6352 N ELMIRA WAY,,Under Construction,1,1,352000.0,2022-05-26,2022-12-13,,-104.681664,39.779913,INFINITY HOME COLLECTION AT STAPLETON LLC,2022-LOG-0003438,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0004214,181 N DEXTER,181 N DEXTER,Hilltop,Under Construction,1,1,926650.0,2021-06-16,2022-01-27,,-104.9333,39.71912,IRIS BUILDING GROUP INC (THE),2021-LOG-0004214,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
6251 N GALENA,6251 N GALENA,6251 N GALENA,Central Park,Under Construction,1,1,269333.0,2021-09-08,2021-11-18,,-104.868762,39.809788,KB HOME COLORADO INC,6251 N GALENA,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
539 S Washington ST SFR,539 S Washington ST SFR,539 S Washington ST SFR,Washington Park West,Under Construction,1,1,560000.0,2024-07-17,2024-12-12,,-104.979492,39.70673,REDEUX DEVELOPMENTS LLC,539 S Washington ST SFR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0002293,2154 S Lafayette ST ADU,2154 S Lafayette ST ADU,University,Under Construction,1,1,148734.0,2023-06-27,2025-01-14,,-104.970927,39.677407,TARGET BUILDING SYSTEMS LLC,2023-LOG-0002293,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4141 N Zenobia ST,4141 N Zenobia ST,4141 N Zenobia ST,Berkeley,Under Construction,1,1,486118.0,2024-09-03,2025-01-17,,-105.05229,39.773629,FORMA,4141 N Zenobia ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0008064,18265 E 51ST AVE,18265 E 51ST AVE,Gateway - Green Valley Ranch,Under Construction,1,1,157827.0,2022-09-29,2022-11-23,,-104.775461,39.789656,OAKWOOD HOMES LLC,2022-LOG-0008064,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2260 W 39th ADU,2260 W 39th ADU,2260 W 39th ADU,Sunnyside,Under Construction,1,1,125000.0,2024-09-18,2025-01-15,,-105.014214,39.770401,PRENVALLEY BUILDERS,2260 W 39th ADU,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2024-LOG-0000797,358 S raritan ADU,358 S raritan ADU,Athmar Park,Under Construction,1,1,109200.0,2024-03-01,2024-04-24,,-105.008473,39.709866,HABITAT FOR HUMANITY OF METRO DENVER INC,2024-LOG-0000797,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
5825 E 38TH 9,5825 E 38TH 9,5825 E 38TH 9,Northeast Park Hill,Under Construction,1,1,194149.0,2023-02-05,2023-06-06,,-104.919542,39.76945,CROSSLAND CONSTRUCTION COMPANY INC,5825 E 38TH 9,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3930 N TEJON ST SFD,3930 N TEJON ST SFD,3930 N TEJON ST SFD,Sunnyside,Under Construction,1,1,400000.0,2023-02-23,2023-02-28,,-105.010398,39.771132,SAUL CONSTRUCTION INC,3930 N TEJON ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4373 N YATES ST 1/2,4373 N YATES ST 1/2,4373 N YATES ST 1/2,Berkeley,Under Construction,1,1,78610.0,2022-09-26,2023-09-01,,-105.051196,39.776156,"PROSPECT 30 EIGHT CONSTRUCTION,  INC.",4373 N YATES ST 1/2,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1345 S WASHINGTON ST 1/2,1345 S WASHINGTON ST 1/2,1345 S WASHINGTON ST 1/2,Platt Park,Under Construction,1,1,195480.0,2022-08-08,2022-10-07,,-104.979454,39.692166,ZACKERY ENTERPRISES,1345 S WASHINGTON ST 1/2,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3955 W 38th 402,3955 W 38th 402,3955 W 38th 402,Berkeley,Under Construction,1,1,306420.0,2024-01-21,2025-01-30,,-105.039,39.769704,REDT CONSTRUCTION LLC,3955 W 38th 402,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1735 E 18TH 1735,1735 E 18TH 1735,1735 E 18TH 1735,City Park West,Under Construction,1,1,247749.0,2022-05-25,2022-10-11,,-104.96642,39.744921,SWIFT BUILDERS LLC,1735 E 18TH 1735,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
19120 HIGH POINT BLVD SFR,19120 HIGH POINT BLVD SFR,19120 HIGH POINT BLVD SFR,DIA,Under Construction,1,1,217391.0,2022-03-17,2022-09-23,,-104.767631,39.818326,WILLIAM LYON HOMES INC,19120 HIGH POINT BLVD SFR,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1009 S CLAYTON WAY SUD,1009 S CLAYTON WAY SUD,1009 S CLAYTON WAY SUD,Belcaro,Under Construction,1,1,1095000.0,2022-04-22,2022-08-31,,-104.953355,39.698345,DEN HOME BUILDERS LLC,1009 S CLAYTON WAY SUD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0010998,18127 E 51ST PL SFR,18127 E 51ST PL SFR,Gateway - Green Valley Ranch,Under Construction,1,1,199399.0,2023-10-24,2024-01-09,,-104.777373,39.790574,OAKWOOD HOMES LLC,2023-LOG-0010998,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2342 N ELM ST,2342 N ELM ST,2342 N ELM ST,North Park Hill,Under Construction,1,1,526353.0,2021-08-30,2021-11-11,,-104.929005,39.751957,SG FRAMING & CARPENTRY LLC,2342 N ELM ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0012072,5066 N WALDEN WAY SFR,5066 N WALDEN WAY SFR,Gateway - Green Valley Ranch,Under Construction,1,1,106375.0,2023-12-07,2024-02-13,,-104.775158,39.788677,OAKWOOD HOMES LLC,2023-LOG-0012072,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2023-LOG-0005289,2645 N BRYANT ST SFR-ADU,2645 N BRYANT ST SFR-ADU,Jefferson Park,Under Construction,1,1,50000.0,2023-07-21,2023-11-24,,-105.019377,39.755738,CLEAN CUT CONTRACTORS,2023-LOG-0005289,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2022-LOG-0009539,18276 E 51ST PL,18276 E 51ST PL,Gateway - Green Valley Ranch,Under Construction,1,1,128849.0,2022-09-30,2022-11-28,,-104.775074,39.790301,OAKWOOD HOMES LLC,2022-LOG-0009539,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2739 N VRAIN ST SFD,2739 N VRAIN ST SFD,2739 N VRAIN ST SFD,Sloan Lake,Under Construction,1,1,483960.0,2022-10-13,2023-05-11,,-105.047169,39.756773,DURATION HOME BUILDERS,2739 N VRAIN ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
3955 W 38th 105,3955 W 38th 105,3955 W 38th 105,Berkeley,Under Construction,1,1,224360.0,2024-01-21,2025-01-30,,-105.039,39.769704,REDT CONSTRUCTION LLC,3955 W 38th 105,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2664 S Cherokee 1/2 Duplex,2664 S Cherokee 1/2 Duplex,2664 S Cherokee 1/2 Duplex,Overland,Under Construction,1,1,480000.0,2022-10-13,2024-03-01,,-104.990924,39.668353,MAG BUILDERS INC,2664 S Cherokee 1/2 Duplex,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
160 N ONEIDA ST SFD,160 N ONEIDA ST SFD,160 N ONEIDA ST SFD,Hilltop,Under Construction,1,1,998000.0,2023-03-21,2024-01-31,,-104.908529,39.719528,COREVENTURE LLC,160 N ONEIDA ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
4351 E CEDAR AVE,4351 E CEDAR AVE,4351 E CEDAR AVE,Hilltop,Under Construction,1,1,1980000.0,2022-06-14,2022-06-16,,-104.936938,39.713251,HAGAN WALTER S,4351 E CEDAR AVE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2021-LOG-0011204,10357 E 61ST AVE,10357 E 61ST AVE,Central Park,Under Construction,1,1,379158.0,2021-10-08,2021-10-11,,-104.867106,39.808283,KB HOME COLORADO INC,2021-LOG-0011204,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
1765 S Grant ADU/GARAGE,1765 S Grant ADU/GARAGE,1765 S Grant ADU/GARAGE,Platt Park,Under Construction,1,1,86838.0,2024-05-01,2024-05-01,,-104.98418,39.684538,HINZ ROBERT,1765 S Grant ADU/GARAGE,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
170 S Lafayette ST SFD,170 S Lafayette ST SFD,170 S Lafayette ST SFD,Washington Park,Under Construction,1,1,580000.0,2023-03-02,2024-06-26,,-104.970844,39.713436,M & A BUILDING SOLUTIONS LLC,170 S Lafayette ST SFD,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
2185 N JULIAN ST,2185 N JULIAN ST,2185 N JULIAN ST,Sloan Lake,Under Construction,1,1,350741.0,2022-01-06,2022-03-16,,-105.03177,39.749663,MAG BUILDERS INC,2185 N JULIAN ST,https://services1.arcgis.com/zdB7qR0BtYrg0Xpl/arcgis/rest/services/ODC_DEV_RESIDENTIALCONSTPERMIT_P/FeatureServer,permit_issued,,2026-02-16
